event_id,user_id,video_id,event_timestamp,watch_time_sec,completion_rate,recreated_by_user,liked_by_user,shared_by_user,ad_revenue_usd,creator_credit_earned
EVT_009117,USR_1055,VID_0530,2025-10-22 00:08:28,47,0.1673,0,1,0,0.5792,0.0
EVT_009118,USR_0208,VID_0049,2026-04-06 22:45:54,108,0.6279,1,0,0,0.0,1.24
EVT_009119,USR_0448,VID_0088,2026-03-24 19:44:22,154,0.8324,0,0,1,0.0,0.0
EVT_009120,USR_0289,VID_0116,2026-02-05 09:12:31,121,0.7035,1,1,1,1.7539,2.84
EVT_009121,USR_0832,VID_0138,2026-02-26 05:46:28,138,0.7459,0,0,0,1.586,0.0
EVT_009122,USR_0228,VID_0177,2026-02-22 10:09:55,34,0.9189,1,1,0,0.0,0.98
EVT_009123,USR_1442,VID_0003,2025-05-08 18:33:41,177,0.7437,0,1,0,2.3579,0.0
EVT_009124,USR_1952,VID_0412,2025-02-13 11:51:44,22,0.8148,0,0,0,0.2507,0.0
EVT_009125,USR_1217,VID_0365,2025-12-20 04:10:35,53,0.4173,0,0,0,0.5251,0.0
EVT_009126,USR_0766,VID_0403,2025-03-16 04:16:54,131,0.5325,0,0,0,0.0,0.0
EVT_009127,USR_1435,VID_0471,2025-11-10 23:49:40,25,0.1701,0,1,0,0.2335,0.0
EVT_009128,USR_1818,VID_0083,2026-02-08 05:52:23,196,0.6926,1,1,0,1.9167,4.22
EVT_009129,USR_0517,VID_0196,2025-11-19 13:53:35,37,0.2937,0,0,0,0.362,0.0
EVT_009130,USR_0361,VID_0270,2026-06-14 16:34:57,42,0.6774,0,0,1,0.547,0.0
EVT_009131,USR_1781,VID_0160,2025-08-10 03:42:39,41,0.1898,0,0,0,0.3566,0.0
EVT_009132,USR_1552,VID_0254,2026-04-01 03:52:40,158,0.8495,0,1,0,0.0,0.0
EVT_009133,USR_1374,VID_0279,2026-05-26 07:29:25,68,0.8718,0,0,0,0.9857,0.0
EVT_009134,USR_0769,VID_0414,2025-06-18 14:30:29,159,0.803,0,1,1,1.713,0.0
EVT_009135,USR_0794,VID_0133,2025-05-22 20:17:49,62,0.775,0,1,1,0.0,0.0
EVT_009136,USR_0735,VID_0157,2025-05-09 09:15:40,103,0.4459,0,1,0,1.46,0.0
EVT_009137,USR_1401,VID_0171,2026-01-13 06:50:26,179,0.6047,0,0,0,1.7401,0.0
EVT_009138,USR_1339,VID_0143,2026-06-02 07:21:02,132,0.4907,1,1,0,0.0,0.67
EVT_009139,USR_0114,VID_0496,2026-02-25 18:33:58,136,0.5837,0,1,1,0.0,0.0
EVT_009140,USR_0206,VID_0359,2025-12-14 13:11:38,53,0.5521,0,0,0,0.5958,0.0
EVT_009141,USR_1650,VID_0483,2026-05-11 14:52:10,100,0.9009,0,0,0,1.1623,0.0
EVT_009142,USR_1192,VID_0050,2025-12-15 05:24:59,70,0.6364,0,1,1,0.9,0.0
EVT_009143,USR_0544,VID_0425,2026-07-04 15:24:11,35,0.162,0,0,0,0.4484,0.0
EVT_009144,USR_0943,VID_0402,2025-08-14 07:25:55,94,0.8393,1,1,0,0.0,4.15
EVT_009145,USR_1495,VID_0473,2026-01-01 21:15:47,122,0.6932,0,0,1,0.0,0.0
EVT_009146,USR_0440,VID_0264,2026-03-26 12:35:19,32,0.4,0,1,0,0.4489,0.0
EVT_009147,USR_1757,VID_0447,2025-07-21 03:44:09,77,0.4302,0,0,0,0.8895,0.0
EVT_009148,USR_0827,VID_0322,2026-03-13 15:46:30,28,0.4444,0,0,0,0.2889,0.0
EVT_009149,USR_0769,VID_0485,2025-06-17 00:39:27,22,0.2558,0,0,0,0.2677,0.0
EVT_009150,USR_1928,VID_0482,2026-04-23 20:04:20,70,0.5185,0,0,0,1.0561,0.0
EVT_009151,USR_0395,VID_0507,2025-03-14 09:45:24,180,0.7087,1,1,1,2.6754,3.92
EVT_009152,USR_1966,VID_0109,2025-06-28 19:47:30,48,0.3504,0,1,0,0.6919,0.0
EVT_009153,USR_0158,VID_0431,2026-03-30 22:33:27,17,0.0919,0,0,0,0.0,0.0
EVT_009154,USR_0447,VID_0126,2026-07-13 11:56:44,144,0.8045,0,0,0,1.579,0.0
EVT_009155,USR_1929,VID_0286,2025-02-15 02:40:03,13,0.3333,1,0,0,0.0,0.97
EVT_009156,USR_0748,VID_0541,2026-01-28 01:46:52,62,0.9538,1,0,1,0.0,2.52
EVT_009157,USR_1697,VID_0076,2025-09-08 07:38:58,56,0.3182,0,0,0,0.0,0.0
EVT_009158,USR_0487,VID_0445,2026-01-26 04:30:48,69,0.7041,0,0,0,0.9252,0.0
EVT_009159,USR_1541,VID_0184,2026-06-09 17:07:48,44,0.5,0,0,0,0.0,0.0
EVT_009160,USR_0404,VID_0158,2025-06-16 00:00:40,66,0.2762,0,0,0,0.7804,0.0
EVT_009161,USR_1106,VID_0031,2026-05-13 17:07:49,142,0.5749,0,1,0,0.0,0.0
EVT_009162,USR_1273,VID_0433,2025-12-19 04:27:15,144,0.7912,0,0,0,0.0,0.0
EVT_009163,USR_0420,VID_0498,2026-06-13 03:00:32,143,0.6413,0,0,0,0.0,0.0
EVT_009164,USR_1739,VID_0275,2026-02-17 00:44:15,57,0.2327,0,0,0,0.0,0.0
EVT_009165,USR_0542,VID_0118,2026-04-24 19:22:11,110,0.9244,0,1,1,0.0,0.0
EVT_009166,USR_0497,VID_0371,2026-01-25 17:09:13,195,0.8705,0,0,0,0.0,0.0
EVT_009167,USR_1021,VID_0586,2026-08-31 21:30:49,140,0.8092,0,0,0,1.9162,0.0
EVT_009168,USR_1622,VID_0472,2026-03-10 13:06:27,99,0.476,0,1,0,1.4382,0.0
EVT_009169,USR_1818,VID_0456,2026-01-30 14:18:02,56,0.3836,0,0,0,0.0,0.0
EVT_009170,USR_1568,VID_0027,2025-02-16 00:51:27,44,0.3259,0,0,0,0.5928,0.0
EVT_009171,USR_0592,VID_0540,2026-01-09 00:30:52,6,0.2857,0,0,0,0.0772,0.0
EVT_009172,USR_0429,VID_0367,2025-04-26 14:49:24,146,0.5489,0,0,0,1.8627,0.0
EVT_009173,USR_1167,VID_0390,2026-05-17 12:16:43,8,0.0385,0,0,0,0.1053,0.0
EVT_009174,USR_0409,VID_0204,2025-06-12 19:32:22,139,0.511,0,0,0,1.7406,0.0
EVT_009175,USR_1426,VID_0530,2025-12-29 13:13:50,122,0.4342,0,0,0,1.5522,0.0
EVT_009176,USR_0886,VID_0310,2025-12-19 00:41:05,26,0.52,0,0,0,0.3611,0.0
EVT_009177,USR_1394,VID_0149,2025-04-28 15:28:53,38,0.3838,0,0,0,0.4828,0.0
EVT_009178,USR_0987,VID_0219,2026-01-22 03:02:57,115,0.6461,0,0,0,0.0,0.0
EVT_009179,USR_0013,VID_0133,2026-03-28 21:16:28,41,0.5125,0,0,0,0.0,0.0
EVT_009180,USR_1704,VID_0565,2026-03-20 11:18:32,34,0.272,1,0,0,0.3421,4.57
EVT_009181,USR_1252,VID_0481,2025-06-29 10:37:06,96,0.5134,1,0,0,1.2904,3.7
EVT_009182,USR_0161,VID_0359,2025-06-24 01:00:55,49,0.5104,0,0,0,0.6174,0.0
EVT_009183,USR_1880,VID_0462,2026-04-19 07:19:53,131,0.9161,0,0,1,1.712,0.0
EVT_009184,USR_0862,VID_0508,2026-04-27 00:30:38,60,0.3333,0,0,1,0.6657,0.0
EVT_009185,USR_1704,VID_0210,2026-03-20 02:36:34,210,0.7807,0,1,0,0.0,0.0
EVT_009186,USR_0227,VID_0155,2025-03-07 13:58:40,160,0.6061,0,0,0,1.2799,0.0
EVT_009187,USR_1245,VID_0548,2025-11-25 11:38:48,21,0.105,0,0,0,0.2291,0.0
EVT_009188,USR_0105,VID_0219,2026-05-16 13:30:06,53,0.2978,0,0,0,0.0,0.0
EVT_009189,USR_1123,VID_0025,2026-06-25 19:21:58,118,0.6629,0,1,0,0.0,0.0
EVT_009190,USR_1736,VID_0473,2026-04-24 19:21:34,43,0.2443,0,1,0,0.0,0.0
EVT_009191,USR_0092,VID_0135,2026-05-11 21:09:41,226,0.876,0,1,0,2.9766,0.0
EVT_009192,USR_1447,VID_0141,2026-06-15 01:52:10,117,0.52,0,0,0,0.0,0.0
EVT_009193,USR_1033,VID_0422,2026-02-03 01:47:58,80,0.2778,0,1,0,1.1024,0.0
EVT_009194,USR_1896,VID_0600,2025-08-16 21:31:57,164,0.77,0,0,0,1.381,0.0
EVT_009195,USR_1655,VID_0054,2026-06-21 20:53:26,33,0.3708,0,0,0,0.4322,0.0
EVT_009196,USR_0208,VID_0397,2026-04-01 00:26:49,30,0.8108,0,0,1,0.3974,0.0
EVT_009197,USR_1273,VID_0200,2025-12-19 00:43:05,105,0.4626,0,0,0,1.5513,0.0
EVT_009198,USR_0473,VID_0539,2025-07-11 07:13:57,66,0.449,0,1,0,0.5815,0.0
EVT_009199,USR_0293,VID_0540,2026-06-25 13:10:39,17,0.8095,0,0,0,0.1562,0.0
EVT_009200,USR_0905,VID_0063,2026-06-22 01:10:05,19,0.1429,0,0,0,0.2383,0.0
EVT_009201,USR_1966,VID_0029,2025-07-08 10:45:38,29,0.8286,0,0,0,0.3126,0.0
EVT_009202,USR_1365,VID_0249,2026-01-31 05:51:44,105,0.5676,1,0,1,1.2724,3.14
EVT_009203,USR_1569,VID_0039,2026-01-20 22:05:39,67,0.3116,0,0,0,0.8214,0.0
EVT_009204,USR_0751,VID_0202,2025-11-02 19:33:50,75,0.3304,0,0,0,0.0,0.0
EVT_009205,USR_1987,VID_0105,2025-10-21 12:34:06,101,0.8211,0,1,0,1.3558,0.0
EVT_009206,USR_1223,VID_0583,2026-06-16 03:00:12,110,0.7285,0,0,0,1.5437,0.0
EVT_009207,USR_0776,VID_0426,2026-06-12 06:20:36,107,0.512,0,1,0,1.3606,0.0
EVT_009208,USR_1817,VID_0087,2026-05-21 04:50:42,64,0.6531,0,0,0,0.6406,0.0
EVT_009209,USR_1570,VID_0373,2026-02-09 20:36:42,28,0.4444,0,1,0,0.4229,0.0
EVT_009210,USR_1266,VID_0449,2026-05-28 14:40:22,73,0.9481,0,1,0,1.1555,0.0
EVT_009211,USR_1132,VID_0486,2026-03-06 08:15:38,225,0.9657,1,0,0,0.0,0.92
EVT_009212,USR_0172,VID_0379,2026-02-22 00:31:11,82,0.2789,1,1,0,1.0106,1.78
EVT_009213,USR_1986,VID_0352,2026-06-17 19:56:20,58,0.3946,0,0,0,0.7869,0.0
EVT_009214,USR_1081,VID_0511,2025-10-21 14:27:29,48,0.8727,0,1,0,0.5075,0.0
EVT_009215,USR_1784,VID_0151,2025-08-09 05:46:42,201,0.804,0,1,0,2.933,0.0
EVT_009216,USR_1135,VID_0587,2026-06-26 21:27:54,23,0.697,1,0,1,0.0,2.5
EVT_009217,USR_0490,VID_0128,2026-03-08 18:08:29,105,0.8203,0,0,0,1.0173,0.0
EVT_009218,USR_0015,VID_0484,2026-04-03 01:40:09,72,0.3303,0,0,0,0.0,0.0
EVT_009219,USR_1247,VID_0580,2026-04-22 00:10:54,153,0.7537,1,0,0,1.7483,3.0
EVT_009220,USR_0222,VID_0152,2026-02-07 00:08:30,12,0.5455,0,0,1,0.1366,0.0
EVT_009221,USR_1069,VID_0392,2025-03-06 06:29:19,74,0.8222,0,1,0,0.7636,0.0
EVT_009222,USR_0006,VID_0501,2026-06-24 09:44:34,13,0.1733,0,0,0,0.0,0.0
EVT_009223,USR_1198,VID_0180,2026-05-01 22:18:07,10,0.3226,0,0,0,0.0,0.0
EVT_009224,USR_1667,VID_0317,2026-06-27 20:22:38,106,0.3719,0,0,0,0.0,0.0
EVT_009225,USR_1062,VID_0481,2026-05-12 23:56:54,70,0.3743,0,0,0,0.7583,0.0
EVT_009226,USR_0723,VID_0392,2025-04-04 22:26:40,75,0.8333,0,0,0,0.8635,0.0
EVT_009227,USR_1095,VID_0486,2026-03-07 00:06:20,14,0.0601,0,0,0,0.0,0.0
EVT_009228,USR_1935,VID_0169,2026-05-24 19:13:41,198,0.6622,0,0,0,1.9158,0.0
EVT_009229,USR_1898,VID_0305,2025-10-14 22:09:40,115,0.6886,0,0,0,1.3226,0.0
EVT_009230,USR_1887,VID_0490,2025-09-05 15:35:02,210,0.814,1,0,0,0.0,2.47
EVT_009231,USR_0887,VID_0136,2025-12-24 23:06:34,47,0.7344,0,0,1,0.0,0.0
EVT_009232,USR_0066,VID_0267,2026-03-10 10:14:14,99,0.6828,0,0,0,1.1046,0.0
EVT_009233,USR_1045,VID_0317,2025-02-24 18:55:13,206,0.7228,1,0,0,0.0,0.64
EVT_009234,USR_1680,VID_0486,2026-03-20 18:56:07,89,0.382,0,0,1,0.0,0.0
EVT_009235,USR_0174,VID_0451,2026-06-24 05:26:47,140,0.4778,0,0,1,1.6989,0.0
EVT_009236,USR_0468,VID_0257,2026-09-13 18:09:38,100,0.4878,0,1,0,0.0,0.0
EVT_009237,USR_0176,VID_0573,2025-03-31 11:24:20,214,0.7157,0,0,1,2.6816,0.0
EVT_009238,USR_0220,VID_0370,2025-12-16 04:24:25,143,0.7333,0,1,0,0.0,0.0
EVT_009239,USR_1505,VID_0372,2026-06-03 02:34:38,157,0.6797,0,0,0,2.089,0.0
EVT_009240,USR_1071,VID_0062,2026-06-10 17:10:43,13,0.1548,0,0,0,0.1782,0.0
EVT_009241,USR_1774,VID_0137,2026-06-04 19:30:14,106,0.6463,1,0,0,0.0,1.96
EVT_009242,USR_1622,VID_0056,2026-03-19 19:01:18,74,0.2691,0,0,0,0.0,0.0
EVT_009243,USR_1792,VID_0010,2025-11-13 23:16:53,46,0.3046,0,0,0,0.7243,0.0
EVT_009244,USR_0206,VID_0572,2025-09-17 21:37:15,82,0.6308,0,1,1,0.9791,0.0
EVT_009245,USR_0822,VID_0170,2026-03-15 04:26:41,24,0.2286,0,0,0,0.305,0.0
EVT_009246,USR_1049,VID_0436,2026-06-18 17:30:39,77,0.3632,0,1,0,0.0,0.0
EVT_009247,USR_1547,VID_0315,2025-10-14 05:18:44,58,0.2156,0,0,0,0.0,0.0
EVT_009248,USR_0843,VID_0104,2026-02-12 17:34:38,111,0.3814,0,0,0,1.3734,0.0
EVT_009249,USR_1384,VID_0488,2026-07-03 10:21:08,19,0.4524,0,1,0,0.2632,0.0
EVT_009250,USR_0621,VID_0359,2026-05-03 21:38:19,64,0.6667,0,0,0,0.6392,0.0
EVT_009251,USR_1508,VID_0452,2026-01-10 02:59:07,130,0.4333,0,0,0,0.0,0.0
EVT_009252,USR_1380,VID_0469,2025-12-29 04:39:45,10,0.4545,1,0,0,0.1236,2.9
EVT_009253,USR_1372,VID_0492,2026-07-03 14:53:33,158,0.7117,0,1,0,2.1732,0.0
EVT_009254,USR_1605,VID_0360,2025-09-28 13:12:03,63,0.2188,0,0,0,0.0,0.0
EVT_009255,USR_1680,VID_0098,2026-04-27 20:38:04,145,0.6621,0,0,0,1.8978,0.0
EVT_009256,USR_0189,VID_0270,2026-06-03 21:26:38,52,0.8387,0,1,0,0.7044,0.0
EVT_009257,USR_0641,VID_0441,2026-04-21 06:16:58,150,0.6438,0,0,0,0.0,0.0
EVT_009258,USR_0312,VID_0502,2026-02-06 15:09:34,72,0.4138,0,0,0,0.8377,0.0
EVT_009259,USR_1202,VID_0315,2026-02-16 18:11:18,177,0.658,0,1,0,0.0,0.0
EVT_009260,USR_1104,VID_0031,2026-05-23 22:21:08,96,0.3887,0,0,0,0.0,0.0
EVT_009261,USR_0001,VID_0595,2026-04-30 08:30:44,66,0.5077,0,1,0,0.8041,0.0
EVT_009262,USR_0371,VID_0381,2026-07-21 01:12:37,37,0.296,0,0,0,0.3855,0.0
EVT_009263,USR_1098,VID_0335,2026-06-29 08:25:44,77,0.4695,0,1,0,1.1369,0.0
EVT_009264,USR_0646,VID_0284,2026-07-05 05:08:05,64,0.9014,0,1,0,0.664,0.0
EVT_009265,USR_1062,VID_0260,2026-03-09 01:08:37,73,0.2684,0,0,0,0.8652,0.0
EVT_009266,USR_1179,VID_0389,2025-09-12 05:18:44,77,0.28,0,1,0,0.0,0.0
EVT_009267,USR_1631,VID_0376,2026-01-21 04:38:49,32,0.3478,1,1,0,0.0,2.82
EVT_009268,USR_1144,VID_0175,2026-05-23 01:53:05,36,0.1475,0,0,0,0.3899,0.0
EVT_009269,USR_0823,VID_0235,2025-10-27 18:27:05,116,0.703,0,0,0,0.0,0.0
EVT_009270,USR_0421,VID_0098,2026-04-07 14:56:43,107,0.4886,0,1,0,1.383,0.0
EVT_009271,USR_0186,VID_0190,2026-04-14 03:41:38,119,0.4917,0,0,0,1.2589,0.0
EVT_009272,USR_1873,VID_0585,2026-07-27 09:38:05,175,0.8255,0,1,0,1.657,0.0
EVT_009273,USR_1568,VID_0151,2025-03-10 20:06:35,142,0.568,0,0,0,1.8197,0.0
EVT_009274,USR_1624,VID_0519,2025-05-29 05:49:09,18,0.36,0,1,0,0.2778,0.0
EVT_009275,USR_0507,VID_0265,2025-11-12 05:40:12,1,0.011,0,0,0,0.0,0.0
EVT_009276,USR_1686,VID_0546,2025-11-28 17:27:56,97,0.4311,1,0,1,1.1269,2.65
EVT_009277,USR_1023,VID_0343,2026-07-05 09:33:11,126,0.5294,0,1,0,0.0,0.0
EVT_009278,USR_1623,VID_0462,2026-06-04 16:13:41,70,0.4895,0,0,0,0.839,0.0
EVT_009279,USR_1814,VID_0233,2025-10-05 04:38:07,115,0.7188,1,0,0,0.0,2.9
EVT_009280,USR_1445,VID_0039,2025-09-13 00:56:28,58,0.2698,0,0,0,0.7674,0.0
EVT_009281,USR_1987,VID_0214,2025-10-09 12:53:36,135,0.5466,0,1,0,0.0,0.0
EVT_009282,USR_1371,VID_0377,2025-06-30 10:32:53,29,0.6042,1,1,0,0.2926,4.69
EVT_009283,USR_1149,VID_0141,2026-01-25 20:17:59,130,0.5778,0,0,0,0.0,0.0
EVT_009284,USR_1078,VID_0229,2026-02-06 17:17:07,5,0.0218,0,0,0,0.0682,0.0
EVT_009285,USR_0331,VID_0026,2026-05-30 08:05:55,117,0.5707,0,1,0,1.4577,0.0
EVT_009286,USR_0875,VID_0201,2026-05-08 02:28:51,65,0.5039,0,1,0,0.7799,0.0
EVT_009287,USR_1581,VID_0059,2026-06-17 13:00:34,2,0.069,0,0,0,0.02,0.0
EVT_009288,USR_0419,VID_0150,2025-09-13 19:04:43,44,0.2514,0,1,1,0.7112,0.0
EVT_009289,USR_0550,VID_0231,2026-01-01 07:14:32,115,0.46,0,0,0,1.3131,0.0
EVT_009290,USR_0963,VID_0109,2025-07-07 14:47:06,43,0.3139,0,0,0,0.4903,0.0
EVT_009291,USR_0478,VID_0049,2026-03-08 00:47:16,98,0.5698,0,0,0,0.0,0.0
EVT_009292,USR_0641,VID_0084,2026-04-20 17:14:06,49,0.3141,0,1,0,0.5284,0.0
EVT_009293,USR_0861,VID_0393,2026-05-06 20:04:47,101,0.5288,0,1,1,0.0,0.0
EVT_009294,USR_1904,VID_0073,2025-09-27 06:00:34,4,0.2,0,0,0,0.0503,0.0
EVT_009295,USR_0462,VID_0021,2025-08-04 16:04:12,82,0.5899,0,0,0,0.0,0.0
EVT_009296,USR_0543,VID_0427,2026-06-02 17:56:41,21,0.6562,0,0,0,0.2516,0.0
EVT_009297,USR_1336,VID_0279,2026-07-02 05:43:44,28,0.359,0,1,0,0.3815,0.0
EVT_009298,USR_1981,VID_0559,2026-07-31 04:10:07,122,0.6703,0,0,0,0.0,0.0
EVT_009299,USR_0895,VID_0231,2026-05-06 09:12:49,138,0.552,1,0,0,1.5663,2.4
EVT_009300,USR_0414,VID_0229,2026-06-06 20:38:53,137,0.5983,1,0,1,2.0854,4.34
EVT_009301,USR_0276,VID_0030,2025-12-27 08:50:12,205,0.8952,1,1,0,2.9633,2.0
EVT_009302,USR_1129,VID_0064,2026-04-03 04:56:38,164,0.7421,0,0,0,1.849,0.0
EVT_009303,USR_0358,VID_0504,2026-05-24 06:51:56,31,0.1378,0,0,1,0.0,0.0
EVT_009304,USR_1287,VID_0133,2026-01-03 06:26:14,42,0.525,0,0,0,0.0,0.0
EVT_009305,USR_1519,VID_0044,2025-07-24 12:46:44,202,0.8382,0,1,0,2.7119,0.0
EVT_009306,USR_0777,VID_0449,2026-03-14 16:06:01,54,0.7013,0,1,0,0.4581,0.0
EVT_009307,USR_0697,VID_0600,2026-05-02 06:35:38,67,0.3146,0,1,0,0.7799,0.0
EVT_009308,USR_1218,VID_0210,2026-02-24 08:00:18,151,0.5613,0,0,0,0.0,0.0
EVT_009309,USR_1839,VID_0231,2026-04-28 11:43:18,23,0.092,0,0,0,0.2924,0.0
EVT_009310,USR_1865,VID_0398,2026-03-22 07:25:01,46,0.561,1,0,0,0.4767,3.23
EVT_009311,USR_0173,VID_0066,2025-10-12 10:52:34,59,0.3296,0,0,0,0.6485,0.0
EVT_009312,USR_1829,VID_0124,2026-06-15 01:30:04,32,0.4923,0,0,0,0.3848,0.0
EVT_009313,USR_1274,VID_0524,2026-02-28 09:07:50,39,0.2727,1,0,0,0.0,2.68
EVT_009314,USR_0263,VID_0455,2025-11-09 19:40:57,88,0.3607,0,0,0,1.1162,0.0
EVT_009315,USR_1131,VID_0088,2026-09-12 10:30:54,88,0.4757,0,0,0,0.0,0.0
EVT_009316,USR_1011,VID_0394,2026-03-25 11:01:28,69,0.457,0,0,0,0.8172,0.0
EVT_009317,USR_1414,VID_0574,2026-06-24 14:27:23,66,0.7416,1,0,0,0.0,4.85
EVT_009318,USR_0707,VID_0134,2026-05-11 09:25:59,55,0.3274,0,1,0,0.7501,0.0
EVT_009319,USR_0016,VID_0130,2025-09-16 10:07:06,14,0.3333,0,1,0,0.0,0.0
EVT_009320,USR_0038,VID_0560,2026-02-08 05:53:34,79,0.7383,0,1,0,0.7483,0.0
EVT_009321,USR_0404,VID_0577,2025-07-03 18:11:25,22,0.2178,0,1,0,0.0,0.0
EVT_009322,USR_1814,VID_0314,2025-10-18 13:19:31,36,0.1385,0,0,0,0.5206,0.0
EVT_009323,USR_1886,VID_0288,2025-11-15 00:23:54,15,0.1852,0,0,0,0.0,0.0
EVT_009324,USR_1387,VID_0132,2026-06-07 13:25:47,128,0.7273,1,1,0,0.0,3.36
EVT_009325,USR_0791,VID_0034,2025-09-26 08:38:48,50,0.4386,1,0,0,0.6099,4.26
EVT_009326,USR_1295,VID_0341,2025-12-01 00:03:23,28,0.6829,0,0,0,0.0,0.0
EVT_009327,USR_1347,VID_0091,2025-12-28 12:11:08,168,0.7119,0,0,0,0.0,0.0
EVT_009328,USR_0976,VID_0250,2026-03-22 02:03:16,37,0.8605,0,0,0,0.3996,0.0
EVT_009329,USR_1913,VID_0563,2026-06-05 04:37:35,80,0.3137,0,0,0,0.9177,0.0
EVT_009330,USR_0898,VID_0551,2025-09-24 14:42:36,6,0.1111,0,0,0,0.0,0.0
EVT_009331,USR_0151,VID_0278,2026-05-27 12:20:31,158,0.5896,0,0,0,2.0245,0.0
EVT_009332,USR_0005,VID_0186,2025-07-06 06:48:55,201,0.7336,0,1,0,2.4937,0.0
EVT_009333,USR_1237,VID_0586,2025-09-05 20:49:10,97,0.5607,0,1,0,1.2572,0.0
EVT_009334,USR_1187,VID_0532,2025-12-17 23:36:41,104,0.7761,0,0,0,0.0,0.0
EVT_009335,USR_1096,VID_0363,2026-01-11 02:14:53,13,0.1494,1,0,0,0.0,2.59
EVT_009336,USR_0015,VID_0446,2026-01-03 05:57:57,217,0.7535,0,1,0,2.3112,0.0
EVT_009337,USR_0862,VID_0264,2026-06-09 00:06:25,54,0.675,1,0,0,0.666,4.41
EVT_009338,USR_0002,VID_0408,2026-02-07 03:38:57,13,0.4062,0,0,0,0.174,0.0
EVT_009339,USR_1935,VID_0333,2026-07-10 08:44:43,45,0.1685,0,1,1,0.6204,0.0
EVT_009340,USR_1752,VID_0111,2025-11-01 01:04:16,17,0.7083,0,1,0,0.0,0.0
EVT_009341,USR_1323,VID_0042,2025-01-24 22:01:35,111,0.4847,0,0,0,0.0,0.0
EVT_009342,USR_1623,VID_0052,2026-05-11 16:28:35,20,0.3175,0,0,0,0.0,0.0
EVT_009343,USR_1597,VID_0480,2025-08-22 01:59:19,12,0.2034,0,1,0,0.1363,0.0
EVT_009344,USR_0944,VID_0519,2025-12-22 06:58:29,13,0.26,0,0,0,0.1528,0.0
EVT_009345,USR_1035,VID_0308,2026-01-04 17:08:48,110,0.8029,0,0,0,0.0,0.0
EVT_009346,USR_1936,VID_0343,2025-07-14 06:34:30,67,0.2815,0,1,0,0.0,0.0
EVT_009347,USR_1921,VID_0552,2026-02-03 11:24:51,3,0.1875,0,0,0,0.0267,0.0
EVT_009348,USR_1959,VID_0580,2026-06-23 02:39:01,95,0.468,0,0,0,1.4026,0.0
EVT_009349,USR_0860,VID_0430,2026-04-17 20:43:35,121,0.4939,0,0,0,1.1685,0.0
EVT_009350,USR_1583,VID_0310,2026-01-05 01:15:33,28,0.56,0,1,0,0.35,0.0
EVT_009351,USR_1856,VID_0270,2026-07-03 02:18:33,51,0.8226,0,0,0,0.6858,0.0
EVT_009352,USR_1049,VID_0355,2026-05-25 05:31:43,85,0.5903,0,0,0,0.0,0.0
EVT_009353,USR_0210,VID_0450,2026-04-18 08:46:07,28,0.2857,0,0,0,0.3345,0.0
EVT_009354,USR_1271,VID_0599,2026-06-23 09:31:07,166,0.6946,0,1,1,2.067,0.0
EVT_009355,USR_0028,VID_0399,2025-06-27 16:35:52,49,0.2059,0,0,0,0.0,0.0
EVT_009356,USR_0973,VID_0430,2025-07-21 15:53:22,9,0.0367,0,0,0,0.1211,0.0
EVT_009357,USR_0005,VID_0016,2025-06-17 00:05:46,52,0.2114,0,0,0,0.5816,0.0
EVT_009358,USR_0693,VID_0217,2025-09-19 02:25:43,62,0.7126,0,0,0,0.5997,0.0
EVT_009359,USR_1762,VID_0168,2025-08-06 07:37:26,203,0.8675,0,1,0,2.6898,0.0
EVT_009360,USR_0165,VID_0497,2026-02-18 08:47:16,101,0.8783,0,1,0,0.0,0.0
EVT_009361,USR_1144,VID_0154,2026-05-14 18:32:22,220,0.8835,0,0,1,2.3037,0.0
EVT_009362,USR_0258,VID_0178,2025-06-14 23:49:04,15,0.9375,0,1,0,0.0,0.0
EVT_009363,USR_1889,VID_0392,2026-05-24 06:01:47,48,0.5333,0,1,0,0.482,0.0
EVT_009364,USR_1237,VID_0316,2025-09-03 16:20:48,37,0.6727,0,0,0,0.0,0.0
EVT_009365,USR_1434,VID_0245,2025-09-13 06:35:28,232,0.9469,0,0,0,0.0,0.0
EVT_009366,USR_0155,VID_0143,2025-06-15 23:58:50,169,0.6283,0,0,0,0.0,0.0
EVT_009367,USR_0591,VID_0539,2026-06-20 14:56:49,42,0.2857,0,1,0,0.5856,0.0
EVT_009368,USR_1924,VID_0597,2025-12-09 01:54:20,16,0.1839,0,0,0,0.2224,0.0
EVT_009369,USR_1103,VID_0039,2026-05-12 02:14:40,52,0.2419,0,0,0,0.6106,0.0
EVT_009370,USR_1636,VID_0561,2026-01-23 09:43:01,63,0.4437,1,1,0,0.0,3.4
EVT_009371,USR_0480,VID_0495,2025-12-23 10:39:10,84,0.7304,0,1,0,1.2789,0.0
EVT_009372,USR_0926,VID_0525,2025-10-15 05:31:31,6,0.0938,0,0,0,0.0694,0.0
EVT_009373,USR_0980,VID_0265,2025-08-26 01:55:52,82,0.9011,0,0,0,0.0,0.0
EVT_009374,USR_0538,VID_0241,2025-08-19 22:35:50,138,0.8571,1,1,0,0.0,4.45
EVT_009375,USR_0133,VID_0368,2026-03-10 16:29:06,22,0.2973,0,1,0,0.2778,0.0
EVT_009376,USR_1021,VID_0438,2026-06-02 21:43:36,66,0.825,0,1,0,0.8575,0.0
